comment_id,polarity,text,created_at_gold,author_login_gold,owner,repo,commit_id,author_login_kaiaulu,author_id,body,created_at_kaiaulu,updated_at
740261,2,"This sounds like a """"major"""" bug. Would you mind to fill a issue for it an close it ? So we have a better history of what bugs got fixed ?""",2011-11-22 19:05:21,normanmaurer,netty,netty,2a9c5efe8fc7eb3a18a2891dc4505a8cdf6f54c5,normanmaurer,439362,"This sounds like a ""major"" bug. Would you mind to fill a issue for it an close it ? So we have a better history of what bugs got fixed ?
",2011-11-23T06:05:21Z,2011-11-23T06:05:21Z
3693019,1,"Good catch! Did not think of this. Please revert.""",2013-07-22 16:38:16,normanmaurer,netty,netty,25f96b164498988439c38baf6ff4c57763464824,normanmaurer,439362,"Good catch! Did not think of this. Please revert.
",2013-07-23T04:38:16Z,2013-07-23T04:38:16Z
2858431,1,"Haha .. cheater =P""",2013-03-21 19:08:23,normanmaurer,netty,netty,4097dee49d2d798e2262ac68954859944c3625ab,normanmaurer,439362,"Haha .. cheater =P
",2013-03-22T06:08:23Z,2013-03-22T06:08:23Z
2851422,1,"ok perfect.. then ignore me :)""",2013-03-20 23:52:32,normanmaurer,netty,netty,4fa7e854933c8b388a5ad52f600661ff9b38910f,normanmaurer,439362,"ok perfect.. then ignore me :)
",2013-03-21T10:52:32Z,2013-03-21T10:52:32Z
2823575,1,"Thanks very much""",2013-03-17 18:06:13,hepin1989,netty,netty,97f2fa734133bde9aff1a572aef2f0620542cfa6,He-Pin,501740,"Thanks very much
",2013-03-18T05:06:13Z,2013-03-18T05:06:13Z
2672389,1,"Very good idea! This will help to reduce the memory usage even more :)""",2013-02-21 18:51:13,normanmaurer,netty,netty,08e2914cefb2c59c787e2cc66486f7f6ab321e5e,normanmaurer,439362,"Very good idea! This will help to reduce the memory usage even more :)
",2013-02-22T05:51:13Z,2013-02-22T05:51:13Z
3326101,1,"simple and smart""",2013-05-30 18:07:07,LouisAn,netty,netty,08e2914cefb2c59c787e2cc66486f7f6ab321e5e,LouisAn,3893882,"simple and smart
",2013-05-31T06:07:07Z,2013-05-31T06:07:07Z
2670699,1,"This fails the test, dude. :-) You also called map.remove with wrong argument.""",2013-02-21 12:28:24,trustin,netty,netty,6568cbfec42c07e2121a5adeb342b069fa0a065a,trustin,173918,"This fails the test, dude. :-) You also called map.remove with wrong argument.
",2013-02-21T23:28:24Z,2013-02-21T23:28:24Z
2653799,1,"@normanmaurer seems to be working for me now, thanks :)""",2013-02-19 14:16:07,md-5,netty,netty,74738fbd08eec71dc6c8dd801f79e7f2e3e7f366,md-5,1007849,"@normanmaurer seems to be working for me now, thanks :)
",2013-02-20T01:16:07Z,2013-02-20T01:16:07Z
2501973,1,"Makes sense.  Thanks for clarifying.""",2013-01-25 06:07:38,spoon16,netty,netty,4472fe9795357d2f623df503c45a8005cb20a3d5,spoon16,123686,"Makes sense.  Thanks for clarifying.
",2013-01-25T17:07:38Z,2013-01-25T17:07:38Z
2442075,1,"Yes. Let me take care of it today.""",2013-01-15 13:49:30,trustin,netty,netty,b7de868003691e9c72e8995273dfcd20245f680a,trustin,173918,"Yes. Let me take care of it today.
",2013-01-16T00:49:30Z,2013-01-16T00:49:30Z
2370745,1,"Makes a lot of sense :)""",2012-12-31 23:26:27,normanmaurer,netty,netty,103edc446740baced069a1bd1e6b844f3ff59b95,normanmaurer,439362,"Makes a lot of sense :)
",2013-01-01T10:26:27Z,2013-01-01T10:26:27Z
2499236,1,"Thanks @normanmaurer for backporting!""",2013-01-24 20:01:22,trustin,netty,netty,218afba1f25de7883a5e9edd3f48f081a7b36e30,trustin,173918,"Thanks @normanmaurer for backporting!
",2013-01-25T07:01:22Z,2013-01-25T07:01:22Z
2203707,1,"Yes. Thanks for the heads up.""",2012-11-25 19:33:03,trustin,netty,netty,5b68f0038273461592fd65cde077254f3bdbeeab,trustin,173918,"Yes. Thanks for the heads up.
",2012-11-26T06:33:03Z,2012-11-26T06:33:03Z
1779386,1,"Renamed to `ReflectiveAioChannelFinder`.  Had hard time finding the adjective form. :-)""",2012-08-28 15:14:48,trustin,netty,netty,fe4a8d6dc9a89e6b6834a341b11558b80f521473,trustin,173918,"Renamed to `ReflectiveAioChannelFinder`.  Had hard time finding the adjective form. :-)
",2012-08-29T03:14:48Z,2012-08-29T03:14:48Z
1561494,1,"Done. :-)""",2012-07-10 03:45:23,trustin,netty,netty,353c6607ed6655fa0be48c183385138e20d801c9,trustin,173918,"Done. :-)
",2012-07-10T15:45:23Z,2012-07-10T15:45:23Z
1555557,1,"It is not if the buffer.readable() is false. :-)""",2012-07-09 02:28:43,trustin,netty,netty,e157ea1a666142b5a603248dade7b767cc1af95e,trustin,173918,"It is not if the buffer.readable() is false. :-)
",2012-07-09T14:28:43Z,2012-07-09T14:28:43Z
1550551,1,"Good idea ;)""",2012-07-06 19:04:08,normanmaurer,netty,netty,aea3ed85bd67685dd7aaf77e58134b1dbdcd09f6,normanmaurer,439362,"Good idea ;)
",2012-07-07T07:04:08Z,2012-07-07T07:04:08Z
1439674,1,"Thanks!""",2012-06-10 13:25:23,trustin,netty,netty,ad4f05f5d6338d6b47216abca16940595223f2e5,trustin,173918,"Thanks!
",2012-06-11T01:25:23Z,2012-06-11T01:25:23Z
1430635,1,"Yeah, that's the plan in the next milestone. :-)""",2012-06-07 10:33:43,trustin,netty,netty,50fafdc3d32a67817050f011a39dd3e1bfbaac40,trustin,173918,"Yeah, that's the plan in the next milestone. :-)
",2012-06-07T22:33:43Z,2012-06-07T22:33:43Z
1036898,1,"You don't really needed to fix these problems because jzlib was on the exclusion list but on Windows it didn't work because of different file separators.  It's good to clean things anyway. :-)""",2012-03-02 07:29:55,trustin,netty,netty,5d99d57cab6d90d2c91594d8755164261b8283b4,trustin,173918,"You don't really needed to fix these problems because jzlib was on the exclusion list but on Windows it didn't work because of different file separators.  It's good to clean things anyway. :-)
",2012-03-02T18:29:55Z,2012-03-02T18:29:55Z
1030559,1,"Thanks.. I really need to remember to run mvn clean package before push changes... I own you some beer""",2012-02-29 23:55:59,normanmaurer,netty,netty,c62b47228eae8619e1a3481cf8f6af785c38020a,normanmaurer,439362,"Thanks.. I really need to remember to run mvn clean package before push changes... I own you some beer
",2012-03-01T10:55:59Z,2012-03-01T10:55:59Z
3578459,0,"We could just use a direct static buffer and so safe the memory copy... Or I'm missing something?  Am 07.07.2013 um 09:15 schrieb Trustin Lee <notifications@github.com>:  > We do memory copy anyways because it's from heap. So, just allocating  > a new""",2013-07-06 19:18:20,normanmaurer,netty,netty,1bf2f702cb08b7a1b85a2a64012d1e1ae8f05d55,normanmaurer,439362,"We could just use a direct static buffer and so safe the memory copy... Or I'm missing something?

Am 07.07.2013 um 09:15 schrieb Trustin Lee notifications@github.com:

> We do memory copy anyways because it's from heap. So, just allocating 
> a new direct buf early is as fast as writing a wrapped buffer.
> 
> On Sun 07 Jul 2013 03:58:51 PM KST, Norman Maurer wrote:
> 
> > Is the wrapper make it slow or what? I would be interested why it is
> > slower as now we do memory copies
> > 
> > —
> > Reply to this email directly or view it on GitHub
> > https://github.com/netty/netty/commit/1bf2f702cb08b7a1b85a2a64012d1e1ae8f05d55#commitcomment-3578420.
> ## 
> 
> https://twitter.com/trustin
> https://twitter.com/trustin_ko
> https://twitter.com/netty_project
> —
> Reply to this email directly or view it on GitHub.
",2013-07-07T07:18:20Z,2013-07-07T07:18:20Z
3578586,0,"Yep... I guess this should be faster  Am 07.07.2013 um 10:30 schrieb Trustin Lee <notifications@github.com>:  > We can do that, too. We'll have to duplicate and retain it every time. >  > On Sun 07 Jul 2013 04:18:22 PM KST, Norman Maurer wrote: > > """,2013-07-06 20:32:24,normanmaurer,netty,netty,1bf2f702cb08b7a1b85a2a64012d1e1ae8f05d55,normanmaurer,439362,"Yep... I guess this should be faster

Am 07.07.2013 um 10:30 schrieb Trustin Lee notifications@github.com:

> We can do that, too. We'll have to duplicate and retain it every time.
> 
> On Sun 07 Jul 2013 04:18:22 PM KST, Norman Maurer wrote:
> 
> > We could just use a direct static buffer and so safe the memory
> > copy... Or I'm missing something?
> > 
> > Am 07.07.2013 um 09:15 schrieb Trustin Lee notifications@github.com:
> > 
> > > We do memory copy anyways because it's from heap. So, just allocating
> > > a new direct buf early is as fast as writing a wrapped buffer.
> > > 
> > > On Sun 07 Jul 2013 03:58:51 PM KST, Norman Maurer wrote:
> > > 
> > > > Is the wrapper make it slow or what? I would be interested why it is
> > > > slower as now we do memory copies
> > > > 
> > > > —
> > > > Reply to this email directly or view it on GitHub
> > > > 
> > > > https://github.com/netty/netty/commit/1bf2f702cb08b7a1b85a2a64012d1e1ae8f05d55#commitcomment-3578420.
> > > ## 
> > > 
> > > https://twitter.com/trustin
> > > https://twitter.com/trustin_ko
> > > https://twitter.com/netty_project
> > > —
> > > Reply to this email directly or view it on GitHub.
> > 
> > —
> > Reply to this email directly or view it on GitHub
> > https://github.com/netty/netty/commit/1bf2f702cb08b7a1b85a2a64012d1e1ae8f05d55#commitcomment-3578459.
> ## 
> 
> https://twitter.com/trustin
> https://twitter.com/trustin_ko
> https://twitter.com/netty_project
> —
> Reply to this email directly or view it on GitHub.
",2013-07-07T08:32:24Z,2013-07-07T08:32:24Z
3175589,2,"Or maybe even int? Should have notice   It :/   Am 09.05.2013 um 01:41 schrieb Trustin Lee <notifications@github.com>:  > Doh. Using long for waiters is way too much in my opinion. short should be enough. >  > — > Reply to this email directly or vie""",2013-05-08 15:39:46,normanmaurer,netty,netty,e48bc9c0860e71bf91e2bfd7397483ae82ac6fef,normanmaurer,439362,"Or maybe even int? Should have notice   It :/ 

Am 09.05.2013 um 01:41 schrieb Trustin Lee notifications@github.com:

> Doh. Using long for waiters is way too much in my opinion. short should be enough.
> 
> —
> Reply to this email directly or view it on GitHub.
",2013-05-09T03:39:46Z,2013-05-09T03:39:46Z
3175634,1,"I already ended up with short because 32767 waiting threads sound plain  wrong :-)  On Thu 09 May 2013 12:39:48 PM KST, Norman Maurer wrote: > Or maybe even int? Should have notice It :/ > > Am 09.05.2013 um 01:41 schrieb Trustin Lee <notifications@github.""",2013-05-08 15:49:53,trustin,netty,netty,e48bc9c0860e71bf91e2bfd7397483ae82ac6fef,trustin,173918,"I already ended up with short because 32767 waiting threads sound plain 
wrong :-)

On Thu 09 May 2013 12:39:48 PM KST, Norman Maurer wrote:

> Or maybe even int? Should have notice It :/
> 
> Am 09.05.2013 um 01:41 schrieb Trustin Lee notifications@github.com:
> 
> > Doh. Using long for waiters is way too much in my opinion. short
> > should be enough.
> > 
> > —
> > Reply to this email directly or view it on GitHub.
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/netty/netty/commit/e48bc9c0860e71bf91e2bfd7397483ae82ac6fef#commitcomment-3175589.
## 

https://twitter.com/trustin
https://twitter.com/trustin_ko
https://twitter.com/netty_project
",2013-05-09T03:49:53Z,2013-05-09T03:49:53Z
3010105,0,"@trustin @normanmaurer think you two""",2013-04-14 16:58:59,hepin1989,netty,netty,391c0117644646a034693d5b2be16164af5675a4,He-Pin,501740,"@trustin @normanmaurer think you two
",2013-04-15T04:58:59Z,2013-04-15T04:58:59Z
2962998,0,"`System.currentTimeMillis()` seems to be there from long time though https://github.com/netty/netty/blob/85e16840841bf036c0ce1b094e5d33aa47731f90/common/src/main/java/io/netty/util/HashedWheelTimer.java#L407""",2013-04-07 17:07:42,infynyxx,netty,netty,2508c76e97b40ac8aa14fa364f462c930079a437,infynyxx,40234,"`System.currentTimeMillis()` seems to be there from long time though https://github.com/netty/netty/blob/85e16840841bf036c0ce1b094e5d33aa47731f90/common/src/main/java/io/netty/util/HashedWheelTimer.java#L407
",2013-04-08T05:07:42Z,2013-04-08T05:07:42Z
2764667,0,"Because the user need to-do it for every used handler and there are also handlers that are final and not allow it. For example you could not change the buffer type of HttpClientCodec as it is final and just """"wrap"""" the encoder and decoder.""",2013-03-07 18:28:40,normanmaurer,netty,netty,a9a29bdf3fd4b828a2c631b97a5cd33ae9de1dc2,normanmaurer,439362,"Because the user need to-do it for every used handler and there are also handlers that are final and not allow it. For example you could not change the buffer type of HttpClientCodec as it is final and just ""wrap"" the encoder and decoder.
",2013-03-08T05:28:40Z,2013-03-08T05:28:40Z
2675150,0,"I would defer to @trustin and/or @normanmaurer on this, as the literal 4 being used in place to represent the number of bytes in an integer is quite widespread.""",2013-02-22 04:30:38,lw346,netty,netty,0bfa9159e3bed62e0228e2b28a2081633d772dc5,lw346,1682001,"I would defer to @trustin and/or @normanmaurer on this, as the literal 4 being used in place to represent the number of bytes in an integer is quite widespread.
",2013-02-22T15:30:38Z,2013-02-22T15:30:38Z
2484320,2,"@trustin even then the impl must take care to stop looping as keep looping is just not right.. """,2013-01-23 01:39:31,normanmaurer,netty,netty,b9aaf9a1670cd247b4177a26e3cf55b3293b849d,normanmaurer,439362,"@trustin even then the impl must take care to stop looping as keep looping is just not right.. 
",2013-01-23T12:39:31Z,2013-01-23T12:39:31Z
2405213,0,"@trustin I think I did not explain it well..   1) HttpMessage extends ByteBufHolder 1) ChannelPipeline with HttpMessageDecoder, HandlerThatHandlesHttpMessage 2) User removes HandlerThatHandlesHttpMessage 3) Now free() is not called anymore""",2013-01-08 21:38:59,normanmaurer,netty,netty,26595471fb58524dde69b9ecc5d6a31060a5983d,normanmaurer,439362,"@trustin I think I did not explain it well.. 

1) HttpMessage extends ByteBufHolder
1) ChannelPipeline with HttpMessageDecoder, HandlerThatHandlesHttpMessage
2) User removes HandlerThatHandlesHttpMessage
3) Now free() is not called anymore
",2013-01-09T08:38:59Z,2013-01-09T08:38:59Z
2405233,0,"In that case, `HttpMessageDecoder` will raise a `NoSuchBufferException` because it cannot find any inbound buffer next to itself.  A user must keep the pipeline valid otherwise it will always get the `NoSuchBufferException`.""",2013-01-08 21:45:14,trustin,netty,netty,26595471fb58524dde69b9ecc5d6a31060a5983d,trustin,173918,"In that case, `HttpMessageDecoder` will raise a `NoSuchBufferException` because it cannot find any inbound buffer next to itself.  A user must keep the pipeline valid otherwise it will always get the `NoSuchBufferException`.
",2013-01-09T08:45:14Z,2013-01-09T08:45:14Z
2405254,0,"Sorry I missed something:  1) HttpMessage extends ByteBufHolder 1) ChannelPipeline with HttpMessageDecoder, SomeOtherMessageHandler, HandlerThatHandlesHttpMessage 2) User removes HandlerThatHandlesHttpMessage 3) Now free() is not called anymore  As """,2013-01-08 21:49:52,normanmaurer,netty,netty,26595471fb58524dde69b9ecc5d6a31060a5983d,normanmaurer,439362,"Sorry I missed something:

1) HttpMessage extends ByteBufHolder
1) ChannelPipeline with HttpMessageDecoder, SomeOtherMessageHandler, HandlerThatHandlesHttpMessage
2) User removes HandlerThatHandlesHttpMessage
3) Now free() is not called anymore

As long as there is still an other message handler in the pipeline it will not throw a NoSuchBufferException.
",2013-01-09T08:49:52Z,2013-01-09T08:49:52Z
2323722,2,"Ah missed that !   Am 18.12.2012 um 08:33 schrieb Trustin Lee <notifications@github.com>:  > write(message, future) has the same instanceof check, so it's redundant. >  > — > Reply to this email directly or view it on GitHub. > """,2012-12-17 20:54:46,normanmaurer,netty,netty,e59ac8e79b14aaf5ac9899234d0aa8b82a4e00ce,normanmaurer,439362,"Ah missed that !

Am 18.12.2012 um 08:33 schrieb Trustin Lee notifications@github.com:

> write(message, future) has the same instanceof check, so it's redundant.
> 
> —
> Reply to this email directly or view it on GitHub.
",2012-12-18T07:54:46Z,2012-12-18T07:54:46Z
2308647,0,"@trustin I think your commit message and the change don't """"match.. Maybe forgot to commit some change ?""",2012-12-13 22:53:52,normanmaurer,netty,netty,5ffb495746e55c440273ec7cc4741ab28e1f9017,normanmaurer,439362,"@trustin I think your commit message and the change don't ""match.. Maybe forgot to commit some change ?
",2012-12-14T09:53:52Z,2012-12-14T09:53:52Z
2308639,1,"Yeah… we should keep them in a ConcurrentMap in the meantime.. will change it :)  Am 14.12.2012 um 10:45 schrieb Trustin Lee <notifications@github.com>:  > Until channel is non-null, AioServerSocketChannelConfig must keep user-configured options. I see""",2012-12-13 22:52:29,normanmaurer,netty,netty,96dc3f983fd8be1fd4069fcf1f97d77023a1c516,normanmaurer,439362,"Yeah… we should keep them in a ConcurrentMap in the meantime.. will change it :)

Am 14.12.2012 um 10:45 schrieb Trustin Lee notifications@github.com:

> Until channel is non-null, AioServerSocketChannelConfig must keep user-configured options. I see the same issue in AioSocketChannelConfig.
> 
> —
> Reply to this email directly or view it on GitHub.
",2012-12-14T09:52:29Z,2012-12-14T09:52:29Z
2242278,0,"LineBasedFrameDecoder strips \r\n and \n""",2012-12-03 01:38:34,normanmaurer,netty,netty,f9225df0a971a5777f4270f23fd56b66208db13f,normanmaurer,439362,"LineBasedFrameDecoder strips \r\n and \n
",2012-12-03T12:38:34Z,2012-12-03T12:38:34Z
2137621,1,"@trustin good point.. I think if the dependency is marked as optional it will get imported with the optional tag automaticly via the bundle plugin""",2012-11-12 00:53:20,normanmaurer,netty,netty,e236f5b77d10fa807bed797817a5c1471e37dca0,normanmaurer,439362,"@trustin good point.. I think if the dependency is marked as optional it will get imported with the optional tag automaticly via the bundle plugin
",2012-11-12T11:53:20Z,2012-11-12T11:53:20Z
1645627,0,"Yeah.. Will backport just been busy   Sent from my iPhone. Excuse any typos....  Am 30.07.2012 um 10:08 schrieb Frédéric Brégier<reply@reply.github.com>:  > @normanmaurer should be set also in release 3 in Cookie.java and DefaultCookie.java and Cooki""",2012-07-29 20:21:11,normanmaurer,netty,netty,bdde5a20f607a7b65489ed6db5094852bc4f0b53,normanmaurer,439362,"Yeah.. Will backport just been busy 

Sent from my iPhone. Excuse any typos....

Am 30.07.2012 um 10:08 schrieb Frédéric Brégierreply@reply.github.com:

> @normanmaurer should be set also in release 3 in Cookie.java and DefaultCookie.java and CookieEncoder with the very same changes.
> ---
> 
> Reply to this email directly or view it on GitHub:
> https://github.com/netty/netty/commit/bdde5a20f607a7b65489ed6db5094852bc4f0b53#commitcomment-1645589
",2012-07-30T08:21:11Z,2012-07-30T08:21:11Z
1552249,0,"@trustin could you gve some more details why exactly you need to access the eventloop via reflection ?""",2012-07-08 01:05:00,normanmaurer,netty,netty,c77f107f5f37c40fff3567722c5d656f81b74c72,normanmaurer,439362,"@trustin could you gve some more details why exactly you need to access the eventloop via reflection ?
",2012-07-08T13:05:00Z,2012-07-08T13:05:00Z
1552409,1,"@trustin ah I see.. So its to make sure the Runnable is always run in the one that is """"assigned"""" to the Channel.. That makes sense and also is what we want to keep our nice thread-model :)""",2012-07-08 03:10:34,normanmaurer,netty,netty,c77f107f5f37c40fff3567722c5d656f81b74c72,normanmaurer,439362,"@trustin ah I see.. So its to make sure the Runnable is always run in the one that is ""assigned"" to the Channel.. That makes sense and also is what we want to keep our nice thread-model :)
",2012-07-08T15:10:34Z,2012-07-08T15:10:34Z
1429893,0,"Why did you remove the check of valid ssl packet ? I think it makes sense to have them in place in case a non secure client tries to write something""",2012-06-07 08:04:08,normanmaurer,netty,netty,50fafdc3d32a67817050f011a39dd3e1bfbaac40,normanmaurer,439362,"Why did you remove the check of valid ssl packet ? I think it makes sense to have them in place in case a non secure client tries to write something
",2012-06-07T20:04:08Z,2012-06-07T20:04:08Z
1352159,0,"@trustin interesting.. If that really make so much difference we may want to """"backport"""" this to 3 branch so we include it in 3.5.0.. WDYT ?""",2012-05-19 22:33:32,normanmaurer,netty,netty,83f1b5fa35aa80852902e3bc623fb68fa97f6d3a,normanmaurer,439362,"@trustin interesting.. If that really make so much difference we may want to ""backport"" this to 3 branch so we include it in 3.5.0.. WDYT ?
",2012-05-20T10:33:32Z,2012-05-20T10:33:32Z
1352031,0,"Didn't we move this method to FrameDecoder ?""",2012-05-19 20:01:21,normanmaurer,netty,netty,af37ec4f23a54233d913f730761b779acf9ebff1,normanmaurer,439362,"Didn't we move this method to FrameDecoder ?
",2012-05-20T08:01:21Z,2012-05-20T08:01:21Z
1352215,0,"We used the method in the """"replace(..)"""" impl. But I think we could also implement it without them. So if you like we can move them to ReplayDecoder..""",2012-05-19 23:40:35,normanmaurer,netty,netty,af37ec4f23a54233d913f730761b779acf9ebff1,normanmaurer,439362,"We used the method in the ""replace(..)"" impl. But I think we could also implement it without them. So if you like we can move them to ReplayDecoder..
",2012-05-20T11:40:35Z,2012-05-20T11:40:35Z
1063816,0,"Hi Norman and Trustin,  Looks good to me.    I had this problem in the examples and created my own HttpResponseDecoder.java to get around it.  https://github.com/netty/netty/blob/master/example/src/main/java/io/netty/example/http/websocketx/client/We""",2012-03-08 14:58:29,veebs,netty,netty,09b41b28ea856fd27a85c203b5dc6015ae91c86e,veebs,367073,"Hi Norman and Trustin,

Looks good to me.  

I had this problem in the examples and created my own HttpResponseDecoder.java to get around it.

https://github.com/netty/netty/blob/master/example/src/main/java/io/netty/example/http/websocketx/client/WebSocketHttpResponseDecoder.java

Do you want me to fix up the example and remove that file?

Vibul
",2012-03-09T01:58:29Z,2012-03-09T02:00:35Z
1063850,1,"Hi Vibul,  Yes.  Let's remove WebSocketHttpResponseDecoder.  It would be great if you could fix it up and check any possible regressions.  Here's the new commit which handles 101 code more precisely: 279d859c7ef09f69a64f2a7627660cdfe008fe9c""",2012-03-08 15:11:31,trustin,netty,netty,09b41b28ea856fd27a85c203b5dc6015ae91c86e,trustin,173918,"Hi Vibul,

Yes.  Let's remove WebSocketHttpResponseDecoder.  It would be great if you could fix it up and check any possible regressions.  Here's the new commit which handles 101 code more precisely: 279d859c7ef09f69a64f2a7627660cdfe008fe9c
",2012-03-09T02:11:31Z,2012-03-09T02:11:31Z
1055260,0,"I agree -- will create a new pull requests with:  Object frame = null; try {     frame = decode(ctx, channel, buffer); } finally  {     headerBlockDecompressor.end(); } return frame;""",2012-03-07 08:49:27,jpinner,netty,netty,304eee1db44b562e0f3c960afb58804e4167bfd7,jpinner,850440,"I agree -- will create a new pull requests with:

Object frame = null;
try {
    frame = decode(ctx, channel, buffer);
} finally  {
    headerBlockDecompressor.end();
}
return frame;
",2012-03-07T19:49:27Z,2012-03-07T19:49:27Z
669265,0,"@Trustin:  What do you think about also commit this to 3.2 branch ? Its a low risk change, so I think we should do.   WDYT ?""",2011-10-23 05:36:51,normanmaurer,netty,netty,0fbe65b0763ff2f835a38825fff98d995a8946fb,normanmaurer,439362,"@Trustin:

What do you think about also commit this to 3.2 branch ? Its a low risk change, so I think we should do. 

WDYT ?
",2011-10-23T17:36:51Z,2011-10-23T17:36:51Z
